Gender;Height ( inch );Weight ( libre );Height_old_meter;Weight_old_kg;Height_meter;Weight_kg
Male;69,78131983;184,8415834;1,772445524;83,84273189;1,81;123,14
Male;70,85695017;197,727299;1,799766534;89,68759417;1,37;53,94
Female;61,44295037;127,6017541;1,560650939;57,87918206;1,32;41,82
Female;64,8412154;154,4253044;1,646966871;70,04613981;1,5;61
Male;65,85609973;157,3174614;1,672744933;71,35800016;1,46;86,4
Female;62,10588417;132,8788118;1,577489458;60,27281517;1,78;60,16
Male;65,03850302;164,3301332;1,651977977;74,53889458;1,81;74,67
Female;61,06805386;105,3111415;1,551128568;47,76833026;1,63;65,54
Male;69,93619073;187,7287575;1,776379245;85,15233203;1,86;104,72
Male;66,246099;191,6367141;1,682650915;86,92495133;1,7;48
Female;67,45028339;168,5170671;1,713237198;76,43805585;1,7;67,2
Male;67,88908219;170,9302018;1,724382688;77,53263534;1,87;110,97
Female;62,52361188;127,1497346;1,588099742;57,67414946;1,71;91,96
Female;62,55044053;127,3910339;1,588781189;57,78360098;1,4;43,2
Female;66,04248768;133,9443605;1,677479187;60,75613993;1,75;63,75
Male;70,29135418;207,5085426;1,785400396;94,12429163;1,41;70,07
Female;62,08759453;125,4502637;1,577024901;56,90328243;1,78;112,64
Female;62,48803585;138,3938411;1,587196111;62,77439038;1,81;83,84
Female;63,2913018;126,4099912;1,607599066;57,3386075;1,48;98
Male;70,64713915;207,5564082;1,794437334;94,1460031;1,87;109,6
Female;60,47408833;126,6835253;1,536041844;57,46268048;1,31;92,34
Male;67,42124228;175,2139224;1,712499554;79,47569832;1,55;82,95
Male;68,41565126;171,3212163;1,737757542;77,70999653;1,75;142,5
Male;74,88521873;211,1662677;1,902084556;95,78340783;1,74;142,6
Male;65,79795305;162,0277356;1,671268007;73,4945446;1,35;37,4
Female;66,24936131;140,7994885;1,682733777;63,86557368;1,45;81,7
Male;68,44444038;183,8184077;1,738488786;83,3786272;1,5;100
Female;66,49986655;143,7580069;1,68909661;65,20753506;1,4;85,5
Male;65,59430176;171,224027;1,666095265;77,66591221;1,58;93,96
Male;67,32880104;189,2157901;1,710151546;85,82683867;1,83;118,37
Female;67,29725385;161,6447621;1,709350248;73,32083074;1,45;111,15
Female;61,93095905;141,4413143;1,57304636;64,15670097;1,31;104,49
Female;63,7812151;166,1058005;1,620042864;75,34432372;1,86;131,92
Female;59,69902431;111,148256;1,516355217;50,41600086;1,34;99,12
Female;62,19892747;134,4167691;1,579852758;60,97042086;1,36;108,36
Female;63,78511722;127,6526801;1,620141977;57,9022817;1,87;76,72
Female;66,47546107;149,2051712;1,688476711;67,67832722;1,67;59,67
Male;72,79080648;198,3372497;1,848886485;89,96426315;1,79;134,16
Female;64,89686166;143,3446924;1,648380286;65,02005875;1,7;72
Male;67,11010034;159,3112919;1,704596549;72,26238646;1,79;138,03
Male;67,35327101;171,160452;1,710773084;77,63707507;1,4;65,7
Male;67,77967032;192,1997882;1,721603626;87,18035744;1,85;93,15
Male;70,93325026;213,2449979;1,801704557;96,72630399;1,56;64,66
Female;64,06204091;140,4209705;1,627175839;63,69388081;1,8;98,8
Male;71,52403774;194,0878693;1,816710559;88,03677662;1,83;134,33
Female;63,40728979;128,8483894;1,610545161;58,44464632;1,41;42,77
Male;69,05392406;171,7759835;1,753969671;77,91627546;1,35;89,25
Female;59,66434062;107,3222459;1,515474252;48,68055187;1,71;131,89
Male;63,91454108;167,8423915;1,623429343;76,13202815;1,57;84,53
Female;65,02242211;149,594116;1,651569522;67,85474961;1,33;104,58
Female;67,13851673;155,0169379;1,705318325;70,31450025;1,7;69,6
Female;66,61440514;169,1286528;1,692005891;76,71546646;1,32;65,6
Female;61,52887955;128,6434642;1,562833541;58,35169381;1,35;39,95
Female;64,15040274;144,985146;1,62942023;65,76415599;1,53;107,12
Female;64,977876;123,6996796;1,65043805;56,10923084;1,89;73,67
Female;66,19928328;180,6983171;1,681461795;81,96337791;1,35;96,9
Female;59,79002199;128,2539231;1,518666559;58,17500094;1,59;114,45
Male;67,75310024;172,6401397;1,720928746;78,30825012;1,85;155,25
Female;62,08863158;112,7481098;1,577051242;51,14168234;1,85;55,35
Female;63,60802085;136,6427397;1,61564373;61,98010414;1,31;74,52
Male;64,27649307;159,7386681;1,632622924;72,45624104;1,76;71,82
Male;69,35610868;185,9166419;1,76164516;84,33037022;1,47;112,52
Female;60,77393898;114,4478048;1,54365805;51,91265102;1,57;79,18
Female;64,15939075;136,8475981;1,629648525;62,07302635;1,85;56,7
Male;68,25704702;185,6465964;1,733728994;84,20787964;1,31;97,2
Female;67,52510042;139,9275934;1,715137551;63,47008872;1,79;154,8
Male;68,9744814;192,12988;1,751951828;87,14864762;1,34;78,12
Female;61,89365652;117,6461029;1,572098876;53,36337464;1,64;66,12
Male;62,20882862;130,8380738;1,580104247;59,34715198;1,34;106,68
Female;62,44846964;132,3370775;1,586191129;60,02708862;1,39;89,89
Male;68,84761219;178,2569076;1,74872935;80,85597319;1,61;53,28
Male;69,35749107;187,40143;1,761680273;85,00385878;1,75;115
Female;58,96406899;91,78554983;1,497687352;41,63322508;1,78;55,04
Male;67,11287612;175,7763501;1,704667053;79,73081123;1,8;53,3
Female;56,74174112;103,5404881;1,441240224;46,96517539;1,36;87,72
Female;61,92387506;130,7672493;1,572866427;59,31502653;1,59;56,68
Male;76,84876127;254,2090732;1,951958536;115,307296;1,78;89,6
Female;64,69905823;147,2045478;1,643356079;66,77085971;1,41;87,36
Male;69,93271019;185,4290223;1,776290839;84,10918969;1,65;54,05
Male;71,33837604;201,9544955;1,811994751;91,60501825;1,85;67,5
Male;75,20902198;227,5814318;1,910309158;103,229201;1,4;99
Male;62,6199652;152,8529747;1,590547116;69,33294306;1,47;43,65
Female;63,54888769;135,8149239;1,614141747;61,60461321;1,84;158,12
Male;67,1351749;177,9843611;1,705233442;80,73234817;1,67;59,67
Male;73,85366268;217,886922;1,875883032;98,83184534;1,74;127,72
Male;74,30896062;212,156854;1,8874476;96,23273022;1,37;95,7
Female;65,27042687;145,6141478;1,657868842;66,04946641;1,72;153,72
Female;65,82002345;155,9419728;1,671828596;70,73408902;1,67;73,71
Male;74,33873882;220,3834481;1,888203966;99,96425053;1,38;91,52
Male;67,36755359;170,4779465;1,711135861;77,32749579;1,57;80,25
Male;68,02911514;167,541952;1,727939525;75,99575108;1,72;152,5
Male;70,07118369;188,2629958;1,779808066;85,39465845;1,43;82,77
Male;71,8139753;197,8027791;1,824074973;89,72183136;1,82;88,44
Female;62,36906139;141,8913891;1,584174159;64,36085146;1,48;115,64
Female;64,21512502;145,8214583;1,631064176;66,14350087;1,84;72,36
Female;68,07027816;164,367595;1,728985065;74,55588697;1,76;52,92
Male;68,21314448;168,1685042;1,73261387;76,27995038;1,74;73,16
Male;70,86581545;201,511538;1,799991712;91,4040961;1,37;57,42
Female;63,39178727;144,0493874;1,610151397;65,33970303;1,7;152,4
Female;68,26185551;173,3956924;1,73385113;78,65096306;1,51;64,64
Male;68,35305665;189,7102099;1,736167639;86,05110372;1,39;83,66
Male;69,70225751;177,1490913;1,770437341;80,35347617;1,9;107,8
Male;70,64519081;204,8682907;1,794387847;92,92669352;1,84;163,48
Female;60,75448558;98,87914437;1,543163934;44,85082544;1,85;94,5
Female;61,80386388;125,2284393;1,569818143;56,80266457;1,52;106,08
Male;63,70326374;152,5711781;1,618062899;69,20512227;1,64;140,22
Male;68,93342613;199,6329351;1,750909024;90,55197616;1,82;62,04
Female;64,49548969;142,495848;1,638185438;64,63502941;1,36;56,76
Male;67,89020885;168,824927;1,724411305;76,57769875;1,5;60
Male;73,56704626;219,4037726;1,868602975;99,5198772;1,42;41,4
Female;57,69949207;92,22305324;1,465567099;41,83167329;1,65;88,55
Male;69,14689434;202,2424853;1,756331116;91,73564822;1,4;77,4
Male;70,75078014;212,6476666;1,797069816;96,45535907;1,75;77,5
Female;62,5498458;118,903204;1,588766083;53,9335861;1,31;59,94
Female;63,90564697;169,0791294;1,623203433;76,69300302;1,84;158,12
Male;64,79438867;153,6261196;1,645777472;69,68363568;1,67;69,03
Female;64,98925991;130,4336916;1,650727202;59,1637273;1,33;92,13
Male;66,48159749;165,5890975;1,688632576;75,10995118;1,42;109,48
Male;66,99786196;178,0573356;1,701745694;80,76544885;1,31;93,96
Female;69,30500738;151,311014;1,760347187;68,63352145;1,73;51,66
Female;63,56499447;134,1113743;1,61455086;60,83189611;1,82;88,44
Male;67,22246749;176,5382322;1,707450674;80,07639514;1,66;138,04
Female;68,26421231;158,7937316;1,733910993;72,02762506;1,67;62,01
Male;69,21277722;188,9476254;1,758004541;85,70520121;1,57;86,67
Male;71,89704464;216,0530515;1,826184934;98,00001568;1,8;132,6
Female;61,41058971;139,8998183;1,559828979;63,45749015;1,55;86,1
Male;66,9504806;174,8453966;1,700542207;79,30853783;1,75;97,5
Male;70,50239804;172,9857771;1,79076091;78,46502861;1,62;120,96
Female;63,91961642;140,7071708;1,623558257;63,82369908;1,72;68,32
Male;65,19286221;185,3482108;1,6558987;84,07253421;1,68;109,74
Male;65,59991303;165,2295227;1,666237791;74,9468508;1,56;95,4
Male;67,09121866;180,8807246;1,704116954;82,04611656;1,86;118,32
Male;70,15196588;203,7344808;1,781859933;92,412406;1,81;96,94
Male;73,33916776;203,0647417;1,862814861;92,10861745;1,9;82,6
Female;61,25243523;122,824105;1,555811855;55,71207688;1,44;50,76
Female;63,1819005;144,6849933;1,604820273;65,62800901;1,53;80,34
Female;64,48784219;148,2258405;1,637991192;67,23411029;1,82;122,76
Male;65,22082048;158,9871861;1,65660884;72,11537454;1,46;49,92
Female;67,15681928;150,9124241;1,70578321;68,45272411;1,83;160,93
Female;64,71899885;149,1110522;1,643862571;67,63563556;1,81;111,35
Male;66,05396364;161,5576324;1,677770676;73,28130937;1,31;46,17
Male;67,90152494;184,0596589;1,724698733;83,4880569;1,54;111,28
Female;64,00987258;127,9551751;1,625850764;58,03949113;1,64;119,7
Male;68,02379965;180,1285324;1,727804511;81,70492792;1,87;87,68
Male;64,61397563;153,2812122;1,641194981;69,52718832;1,87;82,2
Male;67,06412395;178,5148196;1,703428748;80,9729601;1,33;33,2
Male;67,49557515;175,2102975;1,714387609;79,47405409;1,72;65,88
Female;58,10966317;96,26625015;1,475985445;43,66563656;1,4;105,3
Male;72,55374162;222,361125;1,842865037;100,8613097;1,47;73,72
Female;63,18299018;147,9974155;1,604847951;67,13049845;1,89;102,86
Male;68,78657402;175,8387974;1,74717898;79,75913685;1,75;143,75
Male;69,60643732;184,6441568;1,768003508;83,75318069;1,66;47,56
Female;60,60292496;133,3273921;1,539314294;60,47628777;1,85;68,85
Female;62,63831558;136,1002394;1,591013216;61,73403015;1,61;108,78
Female;63,46175898;115,8639321;1,611928678;52,55499556;1,56;67,84
Female;64,05697554;139,4361968;1,627047179;63,24719497;1,41;62,79
Male;68,65021796;176,0300672;1,743715536;79,84589537;1,48;49,98
Female;62,40406121;132,85967;1,585063155;60,26413259;1,77;53,34
Female;64,81942365;132,5787056;1,646413361;60,13668928;1,42;40,48
Male;71,17708259;205,619481;1,807897898;93,2674277;1,8;102,7
Male;71,22362744;209,7335388;1,809080137;95,13353293;1,59;83,93
Male;71,36889076;205,2169218;1,812769825;93,08482992;1,55;44,1
Female;65,39335983;146,7141329;1,66099134;66,54841125;1,68;125,08
Male;68,59340514;187,4025309;1,742272491;85,00435813;1,51;48,48
Male;71,91830192;203,846582;1,826724869;92,46325425;1,74;122,76
Female;61,94547679;125,2247068;1,57341511;56,80097154;1,36;79,98
Female;66,34133375;156,2321254;1,685069877;70,86570003;1,73;67,65
Male;67,45713295;167,5544962;1,713411177;76,00144104;1,67;66,69
Male;69,74482933;188,1811248;1,771518665;85,35752239;1,45;78,85
Female;62,1928871;121,5891983;1,579699332;55,15193262;1,65;49,45
Female;66,93462867;143,203782;1,700139568;64,95614287;1,87;72,61
Male;70,82464272;184,5166876;1,798945925;83,69536163;1,74;116,56
Female;67,38247488;158,8175024;1,711514862;72,03840731;1,55;123,9
Female;63,67786815;104,1515596;1,617417851;47,24235276;1,65;110,4
Male;67,74912968;171,8759027;1,720827894;77,96159805;1,81;58,95
Male;70,34105811;206,2354701;1,786662876;93,54683566;1,77;52,07
Male;70,48544817;204,8274497;1,790330384;92,90816835;1,78;116,48
Female;65,67426756;149,5665312;1,668126396;67,84223736;1,55;46,2
Male;66,20961729;182,9464191;1,681724279;82,98309982;1,45;107,35
Female;60,72501457;129,4434366;1,54241537;58,71455519;1,55;110,25
Male;64,24835264;153,1200634;1,631908157;69,45409245;1,83;63,84
Male;73,30186575;199,1669287;1,86186739;90,34059921;1,42;63,48
Female;60,98098369;132,2185416;1,548916986;59,97332164;1,62;50,4
Male;72,34615479;213,1296732;1,837592332;96,67399358;1,58;87,48
Male;63,39315884;136,6726435;1,610186235;61,99366828;1,5;81
Female;64,3225588;148,6514722;1,633792994;67,42717358;1,57;57,78
Male;67,2317042;186,2747971;1,707685287;84,49282669;1,39;79,21
Male;68,09296485;169,936601;1,729561307;77,0819456;1,54;44,72
Male;71,02654346;186,2292384;1,804074204;84,47216161;1,75;58,75
Female;65,85563918;162,5440594;1,672733235;73,72874513;1,72;122
Female;67,59063683;161,7838539;1,716802175;73,38392172;1,89;130,66
Male;70,3198276;190,0478797;1,786123621;86,20426817;1,59;56,68
Female;64,76214735;142,2649831;1,644958543;64,53031085;1,73;102,09
Male;72,49517682;225,3785903;1,841377491;102,2300089;1,39;42,72
Female;69,46624981;169,1148624;1,764442745;76,70921124;1,84;163,48
Female;65,75594816;137,4711041;1,670201083;62,35584392;1,57;65,27
Female;61,01798835;120,1396493;1,549856904;54,49442826;1,36;96,32
Female;62,78427635;109,0296902;1,594720619;49,45503558;1,76;134,82
Female;64,36619403;149,6601864;1,634901328;67,88471864;1,82;69,96
Male;64,7552066;160,9750177;1,644782248;73,01703979;1,63;73,45
Male;67,0735038;167,2849042;1,703666997;75,87915616;1,38;39,6
Female;61,82516955;144,5554845;1,570359307;65,56926481;1,3;33,6
Male;67,8142859;192,066392;1,722482862;87,11984994;1,81;131
Male;68,03767646;178,1132529;1,728156982;80,79081251;1,68;149,86
Male;70,69878995;189,9854788;1,795749265;86,17596359;1,62;54,88
Male;61,5141294;136,4715106;1,562458887;61,90243593;1,65;50,6
Male;66,63469102;165,461382;1,692521152;75,0520204;1,32;58,22
Male;67,35201875;174,6299947;1,710741276;79,21083317;1,55;65,1
Female;63,00872527;127,54175;1,600421622;57,85196466;1,86;172,72
Male;64,82150387;166,1296141;1,646466198;75,35512539;1,46;110,4
Male;69,39499177;204,5867297;1,762632791;92,7989796;1,55;85,05
Male;70,43922148;194,0961313;1,789156226;88,0405242;1,75;155
Female;62,90614492;104,0504802;1,597816081;47,19650391;1,34;55,44
Male;65,44827026;157,1032324;1,662386065;71,26082752;1,74;131,44
Male;73,61497159;207,6790285;1,869820278;94,20162274;1,7;114
Male;66,62843544;159,4828288;1,69236226;72,34019429;1,74;143,84
Male;67,87895388;163,7244326;1,724125429;74,26415341;1,39;97,01
Male;71,00194477;216,1200947;1,803449397;98,03042596;1,74;88,04
Female;65,14053602;139,8276242;1,654569615;63,42474345;1,61;73,26
Female;68,68566293;165,9243187;1,744615838;75,26200496;1,42;104,88
Male;69,01333502;190,5135138;1,75293871;86,41547624;1,68;115,64
Female;62,16490439;119,304213;1,578988572;54,11548073;1,42;69,92
Female;65,28494604;129,2936024;1,658237629;58,64659154;1,64;131,1
Male;65,87693778;174,3012473;1,67327422;79,06171586;1,57;79,18
Male;61,46101309;135,5111157;1,561109732;61,46680813;1,74;119,04
Male;62,58697166;144,6414182;1,58970908;65,60824368;1,64;103,74
Male;65,14231429;171,6167099;1,654614783;77,84403018;1,52;107,1
Female;69,33673566;167,6357866;1,761153086;76,03831374;1,71;59,29
Female;60,0901747;117,8952374;1,526290437;53,47638014;1,41;70,07
Female;62,63592683;119,7891601;1,590952541;54,33544903;1,4;63
Male;73,49841233;223,4132243;1,866859673;101,3385339;1,77;135,89
Female;60,72397516;103,6798748;1,542388969;47,02840013;1,56;99,64
Male;73,68617032;220,7118883;1,871628726;100,1132285;1,55;102,9
Female;62,26413516;147,3352148;1,581509033;66,83012927;1,62;90,72
Female;62,95527375;150,5825209;1,599063953;68,30308254;1,55;133,35
Male;62,10864035;145,768216;1,577559465;66,11935057;1,78;64
Female;64,65081778;135,0336264;1,642130772;61,25022263;1,73;147,6
Female;63,20656148;129,9541402;1,605446662;58,94620644;1,74;84,32
Male;64,09800721;164,4822316;1,628089383;74,60788525;1,35;39,95
Male;68,78953939;176,9361873;1,747254301;80,25690454;1,45;123,5
Male;70,41995611;188,2429823;1,788666885;85,38558048;1,75;112,5
Male;59,86807793;117,8038417;1,520649179;53,43492375;1,81;108,73
Male;70,92912508;203,3704632;1,801599777;92,24729039;1,36;49,88
Male;71,42394644;195,3649152;1,81416824;88,6160349;1,47;76,63
Male;64,47474696;169,4306343;1,637658573;76,85244296;1,7;144
Male;64,61851288;169,0211007;1,641310227;76,66668165;1,62;69,44
Female;66,10046892;160,129558;1,678951911;72,63354572;1,37;51,33
Male;67,49301159;171,6060633;1,714322494;77,83920096;1,61;113,22
Male;69,33682153;184,1194153;1,761155267;83,51516195;1,69;91,63
Female;67,46169741;158,2742329;1,713527114;71,79198441;1,51;73,73
Male;73,5846783;215,7551046;1,869050829;97,86486924;1,61;55,5
Female;63,55881915;133,0512778;1,614394006;60,35104443;1,82;153,12
Female;66,19389152;163,8111826;1,681324845;74,30350255;1,43;83,7
Female;60,24335877;131,6611102;1,530181313;59,72047501;1,39;84,55
Female;63,09964647;127,8970776;1,60273102;58,01313854;1,89;105,64
Female;67,62913313;163,1122725;1,717779982;73,98648226;1,44;75,2
Male;73,99160419;208,9645836;1,879386746;94,78474072;1,35;67,15
Female;61,9098022;142,8249151;1,572508976;64,78429174;1,83;114,38
Male;67,14018598;188,8484986;1,705360724;85,66023805;1,51;78,78
Female;68,80466487;167,9461716;1,747638488;76,17910201;1,64;148,2
Male;69,89326863;196,0756369;1,775289023;88,93841284;1,84;134
Female;65,29138395;141,8010855;1,658401152;64,31989044;1,89;68,11
Male;67,24025828;180,4100282;1,70790256;81,83261226;1,45;101,65
Female;61,62578317;118,7629253;1,565294893;53,86995675;1,37;93,96
Female;62,3635509;113,9268807;1,584034193;51,67636382;1,79;105,78
Male;63,70136456;169,759771;1,61801466;77,00173686;1,74;158,72
Male;68,96188761;184,0257013;1,751631945;83,47265399;1,54;54,08
Male;60,36331156;134,1468482;1,533228114;60,8479868;1,41;36,4
Female;64,1200342;142,0538836;1,628648869;64,43455773;1,74;132,68
Female;64,39369345;152,2234019;1,635599814;69,04737364;1,37;44,37
Male;65,93443088;162,5496804;1,674734544;73,73129478;1,34;101,64
Male;68,55795078;186,0648539;1,74137195;84,39759805;1,76;133,56
Female;68,70900894;151,3379109;1,745208827;68,64572168;1,76;68,04
Male;68,7300987;184,130432;1,745744507;83,52015904;1,69;124,95
Female;65,8166526;110,4884867;1,671742976;50,11673454;1,44;52,64
Male;73,14317771;217,2382251;1,857836714;98,53760138;1,86;74,8
Female;64,28674596;143,5098679;1,632883347;65,0949811;1,68;145,14
Female;65,44862886;149,8172411;1,662395173;67,95595746;1,72;78,08
Female;59,3092055;103,9009236;1,50645382;47,12866618;1,75;116,25
Female;66,32396557;148,938464;1,684628725;67,55735087;1,77;143,51
Male;69,55301238;176,2824086;1,766646514;79,96035551;1,84;79,06
Female;65,74202412;152,8358333;1,669847413;69,32516785;1,6;73,7
Male;66,00196773;165,1677228;1,67644998;74,91881883;1,4;111,6
Female;61,13521486;109,5091087;1,552834457;49,67249615;1,31;97,2
Female;67,09990391;133,2356979;1,704337559;60,43469598;1,6;116,6
Male;69,73112843;202,7071024;1,771170662;91,94639499;1,34;85,68
Male;70,79063218;200,3649779;1,798082057;90,88402519;1,51;111,1
Female;61,46870338;128,7429729;1,561305066;58,3968302;1,61;74,37
Male;69,89355833;190,1008364;1,775296382;86,22828892;1,84;148,74
Female;62,05498991;115,767138;1,576196744;52,51109049;1,88;77,28
Female;61,25757265;131,4692816;1,555942345;59,63346302;1,63;71,19
Female;63,10498437;133,1482542;1,602866603;60,39503218;1,79;94,17
Male;63,5771769;156,8204149;1,614860293;71,13254366;1,35;86,7
Female;65,27999596;157,9799815;1,658111897;71,65851422;1,51;122,21
Male;65,70477385;160,203314;1,668901256;72,66700088;1,73;87,33
Female;66,47256754;162,5809539;1,688403216;73,7454802;1,78;115,2
Male;68,01728087;180,1583802;1,727638934;81,71846665;1,79;60,63
Female;64,6087149;138,9209914;1,641061358;63,01350173;1,53;101,97
Male;73,29535059;223,870178;1,861701905;101,5458046;1,64;116,28
